timestamp,label,confidence,action,recent_bad_fraction
1763122135.286891,1,0.5679712146664969,1,1.0
1763122138.3043773,1,0.5679712146664969,1,1.0
1763122141.355875,1,0.5663562268163077,0,1.0
1763122144.3924155,1,0.5662683397675864,0,1.0
1763122147.428214,1,0.5664115101243369,0,1.0
1763122150.442125,1,0.5662351697827689,0,1.0
1763122153.4931512,1,0.5663084536935202,0,1.0
1763122156.5774546,1,0.5663088113213889,0,1.0
1763122159.6207354,1,0.5663405209924094,0,1.0
1763122162.6649997,1,0.5664064735318534,0,1.0
1763122165.6673622,1,0.5663772970582358,0,1.0
1763122168.6868644,1,0.5663356930161826,0,1.0
1763122171.7091994,1,0.5663784295464865,0,1.0
1763122884.853617,1,0.6553005138837431,2,1.0
1763122887.8627934,1,0.64289860524765,0,1.0
1763122890.911508,1,0.6429270068608854,0,1.0
1763122893.9530675,1,0.6429534117185209,0,1.0
1763122896.9993083,1,0.6429512957536314,0,1.0
1763122900.0081158,1,0.6429466763936613,0,1.0
1763122903.0538933,1,0.6429369310342405,0,1.0
1763122906.0624459,1,0.6429599682294462,0,1.0
1763122909.0804799,1,0.6429096321069334,0,1.0
1763122912.1366127,1,0.6429063836537932,0,1.0
1763122915.1495218,1,0.6429390768014525,0,1.0
1763122918.198325,1,0.6433146158658598,0,1.0
1763122921.2349317,1,0.644106552978668,0,1.0
1763122924.2758138,1,0.6433102945291136,0,1.0
1763122927.2934868,1,0.6426353017293547,0,1.0
1763122930.295549,1,0.6426825682126616,0,1.0
1763122933.3015368,1,0.6428938666783903,0,1.0
1763122936.310649,1,0.6428962508641813,0,1.0
1763122939.327335,1,0.6429201225244139,0,1.0
1763122942.384085,1,0.6429180065595244,0,1.0
1763122945.4252822,1,0.6429317454301451,0,1.0
1763122948.4438381,1,0.6427321890794371,0,1.0
1763122951.4779363,1,0.6431960324250792,0,1.0
1763122954.4825914,1,0.6478072861634825,0,1.0
1763122957.4853976,1,0.6470342139207457,0,1.0
1763122960.5025828,1,0.6458374122583006,2,1.0
1763122963.5403128,1,0.6424370268785093,0,1.0
1763122966.553138,1,0.6426779786550139,1,1.0
1763122969.5859118,1,0.6435655812226866,0,1.0
1763122972.6221395,1,0.6434244076215361,0,1.0
1763122975.627291,1,0.6433279971086119,0,1.0
1763122978.658366,1,0.6433479348622893,0,1.0
1763122981.662595,1,0.6433541933499907,0,1.0
1763122984.6915298,1,0.6434091190301512,0,1.0
1763122987.7497623,1,0.6433801511727903,0,1.0
1763122990.7734623,1,0.6433134833776091,0,1.0
1763122993.7879858,1,0.6432376364671324,0,1.0
1763122996.8025715,1,0.6432901779615019,0,1.0
1763122999.8167796,1,0.6432922045194243,0,1.0
1763196558.0258431,1,0.6553005138837431,2,1.0
1763196561.065527,1,0.6553005138837431,2,1.0
1763196564.0760515,1,0.6553005138837431,2,1.0
1763196567.1028314,1,0.6552508036100004,2,1.0
1763196570.1047397,1,0.6552460352384184,2,1.0
1763196573.1435556,1,0.6553005138837431,2,1.0
1763196576.1715922,1,0.6553005138837431,2,1.0
1763196579.2159357,1,0.6553005138837431,2,1.0
1763196582.2171316,1,0.6553005138837431,2,1.0
1763196585.2356582,1,0.6553005138837431,2,1.0
1763196588.277882,1,0.6553005138837431,2,1.0
1763196591.2986534,1,0.6454272726976011,0,1.0
1763196594.3016262,1,0.6428638557397459,0,1.0
1763196597.322827,1,0.6433021584951018,0,1.0
1763196687.7277339,1,0.6432067314588163,0,1.0
1763196690.780353,1,0.6431242684327696,0,1.0
1763196693.7979608,1,0.6431466797792051,0,1.0
1763196696.8041668,1,0.6430422524415587,0,1.0
1763196699.8780165,1,0.6431083241902922,0,1.0
1763196702.8827195,1,0.6436867276631926,0,1.0
1763196705.9011369,1,0.6441981355153654,0,1.0
1763196708.9836602,1,0.6435513059102629,0,1.0
1763196711.9925187,1,0.6434835354291533,0,1.0
1763196715.0044854,1,0.6436067978345488,0,1.0
1763196718.009399,1,0.6442845622502897,0,1.0
1763196721.0594673,1,0.6436322788201903,0,1.0
1763196724.0696871,1,0.6439911881887053,0,1.0
1763196727.1370587,1,0.6441460112535093,0,1.0
1763196730.1510656,1,0.6435905257665251,0,1.0
1763196733.1822221,1,0.6445877710782622,0,1.0
1763196736.1982665,1,0.6445095399819945,0,1.0
1763196739.2206943,1,0.6438866118394468,0,1.0
1763196742.2812326,1,0.643427626272354,0,1.0
1763196745.2940135,1,0.6441513458692167,0,1.0
1763196748.3393483,1,0.6436791578733061,0,1.0
1763196751.391687,1,0.6435197750531767,0,1.0
1763196754.4393115,1,0.6438713828527067,0,1.0
1763196757.440974,1,0.6439155498944853,0,1.0
1763196760.4547527,1,0.6436149934732054,0,1.0
1763196763.4733593,1,0.6439059535466765,0,1.0
1763196766.483212,1,0.6435919562779997,0,1.0
1763196769.5303686,1,0.6436904827558134,0,1.0
1763196772.5738275,1,0.6432088772260283,1,1.0
1763196775.614967,1,0.6432304839097593,0,1.0
1763196778.6369035,1,0.6429479280912016,0,1.0
1763196781.681116,1,0.6431354741059874,0,1.0
1763196784.7465525,1,0.644228623291168,0,1.0
1763196787.8083355,1,0.643791304012451,0,1.0
1763196790.84421,1,0.6427050987683867,0,1.0
1763196793.847142,1,0.6426874259912108,0,1.0
1763196796.878389,1,0.642671302934799,0,1.0
1763196799.9192984,1,0.6425768593751524,0,1.0
1763196802.9737623,1,0.6426977673970793,0,1.0
1763196805.985523,1,0.6427380005323027,0,1.0
1763196808.993539,1,0.6427340368234251,0,1.0
1763196812.023693,1,0.6426949659787748,0,1.0
1763196815.0497172,1,0.6427575806581114,0,1.0
1763196818.1033077,1,0.6426992277108763,0,1.0
1763196821.134041,1,0.6427520374261473,0,1.0
1763197094.8090835,1,0.5000037550926208,0,1.0
1763197097.812764,0,0.5003774166107178,0,0.23333333333333334
1763197100.846276,0,0.5002609491348267,0,0.0
1763197103.8550525,1,0.5011494159698486,0,1.0
1763197106.879593,1,0.5011281371116638,0,1.0
1763197109.9165025,0,0.5007991790771484,0,0.2
1763197112.9304748,0,0.5003674626350403,0,0.0
1763197115.9486902,1,0.5010576248168945,0,0.7333333333333333
1763197118.9739187,1,0.5014883279800415,0,1.0
1763197122.0107827,0,0.5008702874183655,0,0.0
1763197125.025152,0,0.5003578662872314,0,0.0
1763197128.037687,1,0.5004705190658569,0,1.0
1763197131.1032171,0,0.5003702044487,0,0.0
1763197134.136454,0,0.5003134608268738,0,0.0
1763197137.1413553,1,0.5003902316093445,0,0.8333333333333334
1763197140.2001157,0,0.5002030730247498,0,0.0
1763197143.2178311,0,0.5007725358009338,0,0.0
1763197146.2410898,1,0.5008986592292786,0,1.0
1763197149.2649772,0,0.5001763105392456,0,0.0
1763197152.299021,1,0.5003544092178345,0,0.4666666666666667
1763197155.3221953,0,0.5001304149627686,0,0.23333333333333334
1763197158.3369894,0,0.5000972747802734,0,0.0
1763197161.3536997,1,0.5012431144714355,0,1.0
1763197164.401927,1,0.5001387596130371,0,1.0
1763197167.403467,0,0.5000901818275452,0,0.0
1763197248.0405917,1,0.6431294242345427,0,1.0
1763197251.054799,1,0.6429189304315184,1,1.0
1763197254.0553284,1,0.6426936248742674,0,1.0
1763197257.0601244,1,0.64403106369606,0,1.0
1763197260.0626867,1,0.6428681174718474,0,1.0
1763197263.0884147,1,0.6428575972520445,1,1.0
1763198419.308782,0,0.5576274896059532,1,0.0
1763198422.3141248,0,0.604441525603453,1,0.0
1763198425.3501747,1,0.5815261282795485,1,1.0
1763198428.4004521,1,0.5865322193097195,1,1.0
1763198431.405467,1,0.6160439016500239,1,0.8
1763198434.4394863,0,0.5546110965513362,1,0.4666666666666667
1763198437.441808,0,0.6466838239034212,1,0.0
1763198440.4626205,0,0.6435624183445763,1,0.0
1763198443.4965167,0,0.5788110781122786,1,0.13333333333333333
1763198446.536367,1,0.6888547707849584,1,0.16666666666666666
1763198449.5931842,0,0.6102015083858863,1,0.5666666666666667
1763198452.6429322,1,0.6214284306443574,1,0.8333333333333334
1763198455.6681042,1,0.5033995935466423,1,0.7666666666666667
1763198458.6868596,0,0.5720903901593709,1,0.0
1763198461.7086518,0,0.5889534352353158,1,0.5333333333333333
1763198464.7274048,0,0.6438259927742677,1,0.3333333333333333
1763198467.749526,1,0.5193556968576717,1,0.6666666666666666
1763198470.7772079,1,0.6112450131612241,1,0.5333333333333333
1763198473.824523,0,0.6420208588468768,1,0.16666666666666666
1763198476.8670003,0,0.6481789486788525,1,0.0
1763198479.8856235,0,0.6504298376659912,1,0.0
1763198482.9199965,0,0.5982132503228368,1,0.23333333333333334
1763198485.9331846,0,0.5813048420612001,1,0.23333333333333334
1763198489.041889,0,0.5851456723277595,1,0.43333333333333335
1763198492.07561,0,0.5411110232498982,1,0.2
1763198495.1262724,0,0.5470739803051378,1,0.7
1763198498.173467,0,0.492635587162789,1,0.06666666666666667
1763198501.1757095,1,0.5850286301976277,1,0.9
1763198504.210652,1,0.5661475532935454,1,0.7666666666666667
1763198507.2236128,1,0.49356656679794925,1,0.8666666666666667
1763198510.248877,1,0.5327691499329341,1,0.5666666666666667
1763198513.254646,1,0.5664668847429335,1,0.9
1763198516.2717311,1,0.5080321430925389,1,0.13333333333333333
1763198519.2769573,0,0.5120690758794706,1,0.03333333333333333
1763198522.293609,0,0.5369295531087417,1,0.06666666666666667
1763198525.3380861,0,0.6486534074389908,1,0.0
1763198528.3402102,0,0.604015860662019,1,0.0
1763198531.3923898,1,0.6161835059939043,1,0.4666666666666667
1763198534.4199617,0,0.6496241322565498,1,0.36666666666666664
1763198537.4551883,1,0.6596722707010796,1,0.2
1763198540.49958,1,0.6910979495058249,1,1.0
1763198543.5288048,0,0.5845243145129388,1,0.0
1763198546.5357215,0,0.5947402299487832,1,0.6
1763198549.5807598,0,0.6348200785699125,1,0.0
1763198552.5866125,0,0.6154976063164597,1,0.0
1763198555.5868618,0,0.6046962144225161,1,0.0
1763198558.5953388,1,0.5498343866420841,1,1.0
1763198561.6480558,0,0.5972378313501625,1,0.0
1763198564.6842008,0,0.5686746715549096,1,0.0
1763198567.6866124,0,0.6114647734518615,1,0.16666666666666666
1763198570.7398574,0,0.5679632857796677,1,0.5666666666666667
1763200015.7470202,1,0.6225043083289912,1,1.0
1763200018.7810094,0,0.5883880812933351,1,0.1
1763200021.7877097,0,0.5541326659668955,1,0.13333333333333333
1763200024.7977772,1,0.4652933561215929,1,0.2
1763200027.8105884,1,0.6942559265731324,1,1.0
1763200030.8615205,1,0.6541220979699376,1,1.0
1763200033.8630176,1,0.6918395618424119,1,1.0
1763200036.914557,1,0.6671890087214842,1,1.0
1763200039.9215767,1,0.6934938804221893,1,1.0
1763200042.9448538,1,0.6912444831331406,1,1.0
1763200045.9655485,1,0.6820991268899792,1,1.0
1763200048.981031,1,0.6425215690027597,1,1.0
1763200051.9911022,1,0.6245885180942643,1,1.0
1763200054.9991024,1,0.620466415748727,1,1.0
1763200058.0094438,1,0.6151287369136667,1,1.0
1763200061.0514188,0,0.6112813517008993,1,0.0
1763200064.0559762,0,0.6028629198548541,1,0.0
1763200067.0703752,0,0.6384403281857727,1,0.0
1763200070.0843985,0,0.631428693128514,1,0.0
1763200881.967715,1,0.6233836556533625,1,1.0
1763200884.9706624,1,0.5757308870012783,1,1.0
1763200887.9891028,1,0.6112534386444461,1,0.7333333333333333
1763200891.0078816,1,0.6437310243393757,1,1.0
1763200894.031154,0,0.6649287519005977,1,0.0
1763200897.0434272,0,0.6736957146264566,1,0.0
1763200900.076313,0,0.6691976034445307,1,0.0
1763200903.124358,0,0.6329312859897903,1,0.0
1763200906.1656876,0,0.6723790699231433,1,0.0
1763200909.1986508,1,0.6511721543533708,1,1.0
1763200912.2359164,1,0.5817870166642484,1,1.0
1763200915.256709,1,0.5903976145330574,1,1.0
1763200918.260911,1,0.5940596813529164,1,1.0
1763200921.3034186,1,0.6244813886033209,1,1.0
1763200924.3198857,1,0.6244160803255172,1,1.0
1763200927.3396397,0,0.5787092882331131,1,0.0
1763200930.3876483,0,0.6614654758103331,1,0.0
1763200933.4112737,0,0.6226526868173794,1,0.0
1763200936.4320443,0,0.6224572406588905,1,0.0
1763200939.4448414,0,0.6349471186455236,1,0.0
1763200942.4845867,0,0.6318848198581652,1,0.0
1763200945.518962,0,0.5326005612751197,2,0.8666666666666667
1763200948.550848,0,0.48940358281117,1,0.5333333333333333
1763200951.5605812,1,0.620111241446124,1,0.5333333333333333
1763200954.5921404,1,0.6182635272601893,2,0.26666666666666666
1763200957.597535,1,0.6214779060932625,1,1.0
1763200960.6136553,1,0.618574365482693,2,1.0
1763200963.627393,0,0.5643131501206007,1,0.7666666666666667
1763200966.6569436,0,0.616565816748801,1,0.0
1763200969.6706986,0,0.6515946963116357,1,0.0
1763200972.7037563,0,0.5332771053418961,1,0.0
1763200975.7399218,1,0.6164155448535731,2,1.0
1763200978.7849123,0,0.6469711848626398,1,0.5333333333333333
1763200981.8077247,0,0.6591876528662172,1,0.0
1763200984.8263092,1,0.4951927395386127,1,0.23333333333333334
1763200987.8567684,1,0.6172044166917873,1,1.0
1763200990.8614988,1,0.6116842549385064,1,1.0
1763200993.9040673,1,0.6119442631991794,1,1.0
1763200996.9537463,1,0.6179173947881813,1,1.0
1763200999.9953365,1,0.6226141061956916,1,1.0
1763201003.0274932,1,0.6283863871825147,1,1.0
1763201006.0682337,0,0.5577485658312971,1,0.36666666666666664
1763201009.074263,0,0.5404236025023141,1,0.0
1763201012.1066234,1,0.5303394078461949,1,0.8
1763201015.1882818,1,0.6280208919387051,1,1.0
1763201018.229453,1,0.5978678660514437,1,1.0
1763201021.2483573,1,0.6442904005792516,1,0.5333333333333333
1763201024.2786222,1,0.6927817804622081,1,1.0
1763201027.283162,0,0.6650745139199434,1,0.06666666666666667
1763201030.3246286,0,0.6429201017708721,1,0.7666666666666667
1763201033.373139,1,0.6095760229012219,1,0.7333333333333333
1763201036.3888156,1,0.5020276378637938,1,0.7
1763201039.407531,1,0.6362392508379371,1,0.43333333333333335
1763201179.4478326,0,0.6681309478477508,1,0.0
1763201182.4991004,0,0.6337466414517132,1,0.0
1763201185.5254037,1,0.5944962153239961,1,1.0
1763201188.5663273,0,0.6157432593162728,1,0.0
1763201191.5812845,0,0.403327473006323,1,0.0
1763201194.5850317,1,0.6408415544729953,1,0.5333333333333333
1763201375.6129565,0,0.5643302292427743,1,0.0
1763201378.6378546,0,0.6347127827506863,1,0.0
1763201381.6781456,1,0.5413507208402366,1,0.6
1763201384.7092054,1,0.6332982213896778,1,1.0
1763201387.7232246,0,0.5328178934697059,1,0.16666666666666666
1763201390.7570987,1,0.5792290382290348,1,1.0
1763201393.7991734,1,0.6181560781738353,1,0.9
1763201396.8458984,0,0.63378054299337,1,0.8
1763201399.8763392,0,0.5366323721247422,1,0.0
1763201402.9011512,0,0.5813139074866439,1,0.0
1763201405.931613,0,0.583639227906942,1,0.0
1763201408.950291,0,0.5495344612715636,1,0.0
1763201411.9515967,0,0.5143927095754682,1,0.0
1763201414.9702284,1,0.5992825703812455,1,0.36666666666666664
1763201418.008803,1,0.45883468897838714,1,0.7
1763201421.0187526,1,0.6209075696614708,1,1.0
1763201424.0473807,0,0.621636417146962,1,0.5333333333333333
1763201427.0787425,0,0.5475389122687115,1,0.0
1763201430.105765,0,0.5588786741172054,1,0.0
1763201433.1397784,0,0.534182466965053,1,0.0
1763201436.1460626,0,0.6208756410361989,1,0.0
1763201439.1648114,0,0.6007856318983358,1,0.0
1763201442.193953,0,0.5629775373601629,1,0.0
1763201445.21717,0,0.6367521793896584,1,0.0
1763201448.2423947,0,0.639460395733247,1,0.0
1763201451.305692,0,0.6191669547891756,1,0.0
1763201454.3093274,1,0.6389901890600979,1,1.0
1763201457.3462174,1,0.6750892308566501,1,1.0
1763201460.3857136,1,0.6788857012014607,1,1.0
1763201463.4209015,1,0.6921104604786567,1,1.0
1763201466.4418502,1,0.6934509462562349,1,1.0
1763201469.4753447,1,0.6904228453941434,1,1.0
1763201472.5222356,1,0.6958454134982484,1,1.0
1763201475.5345833,1,0.62158971904771,1,1.0
1763201478.5351012,1,0.6216535805494985,1,0.5
1763201481.573805,1,0.5893075018599755,1,0.9
1763201484.6001956,1,0.5294772024572805,1,1.0
1763201487.6422467,0,0.55735589188622,1,0.0
1763201490.6649163,0,0.5576656027400895,1,0.0
1763201493.7032676,1,0.5298744561753027,1,1.0
1763201496.7370815,1,0.6201012391290781,1,0.9
1763201499.768942,0,0.5015958070755004,1,0.0
1763201502.814602,0,0.6242020610276264,1,0.0
1763201505.8194084,1,0.5148144377362314,1,0.8
1763202054.7541108,1,0.6112572874726017,1,1.0
1763202061.3171535,1,0.6277115589531339,1,1.0
1763202069.0675385,1,0.624493583959318,1,1.0
1763202075.4462404,1,0.6184628153899958,2,1.0
1763202078.4926853,1,0.6039016684494486,1,1.0
1763202081.7884214,1,0.5825905895134023,1,1.0
1763202091.7092721,1,0.6195682133296778,1,1.0
1763202100.1068788,1,0.5675520319988114,1,1.0
1763202106.7567165,1,0.6045844696860905,1,1.0
1763202112.8446467,1,0.6212911849871334,1,1.0
1763202131.4348588,1,0.6807275172755696,1,1.0
1763202138.8940742,1,0.6657351566285159,1,1.0
1763202146.1428237,1,0.6732127856370156,1,1.0
1763202165.1010344,1,0.6213916933047579,1,1.0
1763202168.1356635,1,0.5725765291288061,1,1.0
1763202175.8705215,1,0.6287696602952646,1,1.0
1763202178.9117334,1,0.6248244489291956,1,1.0
1763202181.9537165,1,0.6254176045516779,1,1.0
1763202184.9982255,1,0.6246757651428034,1,1.0
1763202188.0231578,1,0.6240197912691867,1,1.0
1763202195.7628121,1,0.5989830301852717,1,1.0
1763202198.768928,1,0.6013675222060109,1,1.0
1763202207.49509,1,0.5753283439920605,1,1.0
1763202211.4830067,1,0.6433349585000552,1,1.0
1763202214.5101557,1,0.39841968561165153,1,1.0
1763202217.5484624,1,0.6358785044580925,1,1.0
1763202220.5682282,1,0.5468130851844599,2,1.0
1763202223.5790527,1,0.5593328745244195,1,1.0
1763204736.019418,1,0.6228649462322047,1,1.0
1763204742.281959,1,0.6468589469836692,1,1.0
1763204754.1194403,1,0.6616335400394715,1,1.0
1763204757.1254308,1,0.6791589864543536,1,1.0
1763204760.1287253,1,0.593991764492174,1,1.0
1763204763.1384377,1,0.559597193402825,1,1.0
1763204766.2797253,1,0.6820981285126304,1,1.0
1763278398.3987405,1,0.6228900099853327,1,1.0
1763278405.563044,1,0.6284446132047872,1,1.0
1763278408.607746,1,0.5852844566698897,1,1.0
1763278411.6096694,1,0.6147487322469318,1,1.0
1763278414.6176353,1,0.602812918933419,1,1.0
1763278417.6424234,1,0.6278720787968375,1,1.0
1763278430.167084,1,0.5418377484521104,1,1.0
1763278436.9954727,1,0.6115601916768294,1,1.0
1763278441.7546825,1,0.6211786771381859,1,1.0
1763278448.1610026,1,0.6271913230479191,1,1.0
1763278454.8138292,1,0.6307816773939277,1,1.0
1763278457.8248925,1,0.5790521723284442,1,1.0
1763278479.5974727,1,0.6257167452371527,1,1.0
1763278482.6324155,1,0.5849648166406598,1,1.0
1763278486.8364868,1,0.6253885174287218,1,1.0
1763278489.9218903,1,0.6262080977346492,1,1.0
1763278492.938926,1,0.49710737920614134,1,1.0
1763278496.77979,1,0.6255403522678441,1,1.0
1763278499.8115642,1,0.6264847676329726,1,1.0
1763278502.8324196,1,0.5215221477778844,1,1.0
1763356841.841602,1,0.6225679958919337,1,1.0
1763356850.5592906,1,0.698102491046253,1,1.0
1763356856.976287,1,0.624580050297586,1,1.0
1763356865.4694443,1,0.6021409709620646,1,1.0
1763367306.6832678,1,0.6233488465408137,1,1.0
1763367314.1074004,1,0.6304429838176905,1,1.0
1763367317.5062335,1,0.5269641566991836,1,1.0
1763367321.1871881,1,0.6625882098354257,1,1.0
1763367328.2458508,1,0.6017511151769093,1,1.0
1763367330.9950109,1,0.49392994207859386,1,1.0
1763367337.1620855,1,0.68034852233792,1,1.0
1763367347.374037,1,0.6212982549600083,1,1.0
1763367371.8756032,1,0.5325542817876667,1,1.0
1763367379.3920634,1,0.5768235782683124,1,1.0
1763367383.8039463,1,0.578766020570975,1,1.0
1763367387.7934394,1,0.6242481892583711,1,1.0
1763367512.7435203,1,0.5436278725723078,2,1.0
1763367515.7595692,1,0.6212953175166895,1,1.0
1763367519.475302,1,0.6212448370510284,1,1.0
1763367527.9474034,1,0.5848160501772308,1,1.0
1763367533.0762715,1,0.59917235973172,1,1.0
1763367545.791987,1,0.5882095097796114,1,1.0
1763367551.3585875,1,0.6208077117801953,1,1.0
1763367556.4048154,1,0.5899813298443547,1,1.0
1763367563.358464,1,0.6227600747639853,1,1.0
1763367568.287464,1,0.44633867740388705,1,1.0
1763367570.6553028,1,0.6245747054675868,1,1.0
1763367575.3011613,1,0.5541368115926786,1,1.0
1763367580.5860596,1,0.5668534855674248,1,1.0
1763367594.9424198,1,0.5395420197691363,1,1.0
1763367600.5902648,1,0.4670843982454178,1,1.0
1763367603.6246421,1,0.5946263506864137,1,1.0
1763367606.6575515,1,0.6213298598550158,1,1.0
1763367621.299236,1,0.538891145474631,1,1.0
1763367635.9962869,1,0.6266081510208915,1,1.0
1763367643.815112,1,0.6109660295523616,1,1.0
1763367647.0074422,1,0.5981172314436278,1,1.0
1763367665.3007715,1,0.5468429549820452,1,1.0
1763367669.9680445,1,0.556391539521248,1,1.0
1763367686.7579954,1,0.5369371258518513,1,1.0
1763367694.9835544,1,0.46696011236659896,1,1.0
1763459435.092266,1,0.626538883093005,1,1.0
1763459438.1414688,1,0.6243495540844891,1,1.0
1763459441.2088797,1,0.6282699626739445,1,1.0
1763459444.277134,1,0.5949523575367188,1,1.0
1763459447.3290484,1,0.5732985407949942,1,1.0
1763459512.822195,1,0.6239971435619336,1,1.0
1763459515.865531,1,0.5894433613295751,1,1.0
1763459518.9458406,1,0.4709267462352564,2,0.9
1763459523.2677505,1,0.653045391101363,1,0.9
1763459526.2953377,1,0.6243283874627197,1,1.0
1763459529.3827262,1,0.6339774768632727,1,1.0
1763459536.6553502,1,0.5345316830356486,1,0.9666666666666667
1763459541.6740508,1,0.5813427144205678,1,0.7333333333333333
1763459544.7381368,1,0.6163444604933719,1,1.0
1763459547.808015,1,0.5942590344860417,1,1.0
1763459550.8767428,1,0.6140470542102783,1,1.0
1763459553.9108672,1,0.6290726197944363,1,1.0
1763459557.0044458,1,0.5592318188630414,1,1.0
1763459560.0110986,1,0.6223327363590052,1,1.0
1763459563.0485601,1,0.6232634628871729,1,1.0
1763459566.1000814,1,0.6434763990070458,1,1.0
1763459569.104126,1,0.6045643282460194,1,1.0
1763459679.499577,1,0.6370220869045142,1,1.0
1763459682.5198073,1,0.6203293949105169,1,1.0
1763459686.8414,1,0.5948239832257938,1,1.0
1763459689.8618884,1,0.6205012287499811,1,1.0
1763459692.9042478,1,0.6170998422373408,1,1.0
1763459695.9224465,1,0.5974368602206919,1,1.0
1763459698.9631565,1,0.5925680153471921,1,1.0
1763459702.885243,1,0.6233099431620249,1,1.0
1763459706.021025,1,0.5840126344088821,1,1.0
1763459709.1111076,1,0.5481130939294772,1,1.0
1763459712.116117,1,0.612465926800577,1,1.0
1763459715.2371798,1,0.5910566411358216,1,1.0
1763459718.2918,1,0.6235770727256587,1,1.0
1763459721.298948,1,0.6206141854385188,1,1.0
1763459724.370454,1,0.6235792780975153,1,1.0
1763459727.3709545,1,0.6313136366338923,1,1.0
1763459730.4161234,1,0.6198941017249873,1,1.0
1763459734.475511,1,0.6212624728645662,1,0.9333333333333333
1763459742.0932648,1,0.6349590828233362,1,0.6
1763459745.3393867,1,0.6309141467189958,1,0.8333333333333334
1763459748.4153097,1,0.5704156102420603,1,1.0
1763459751.4995563,1,0.6293869976680663,1,1.0
1763459754.6211467,1,0.603941255340903,1,1.0
1763459757.6254857,1,0.6256204411260212,1,1.0
1763459760.656622,1,0.6376536205922585,1,1.0
1763459763.6753864,1,0.6470270107187038,1,1.0
1763459766.720286,1,0.6254603801005615,1,1.0
1763459769.755189,1,0.6285017242437383,1,1.0
1763459772.7659369,1,0.6244391180291522,1,1.0
1763459775.8000245,1,0.6252339165635534,1,1.0
1763459778.8355944,1,0.6185281243007386,1,1.0
1763459781.8822732,1,0.6246671847616937,1,1.0
1763459784.8943007,1,0.6401352334483817,1,1.0
1763459787.9243503,1,0.579587576440505,1,1.0
1763459790.9606402,1,0.5952129965357844,1,1.0
1763459794.0054362,1,0.5816706372275593,1,1.0
1763459797.4401312,1,0.6124637011115933,1,1.0
1763459800.5057065,1,0.5413325511210683,1,1.0
1763459804.564245,1,0.4991693615913391,1,1.0
1763459806.8971086,1,0.5800675660843662,1,1.0
1763459809.9268808,1,0.602279019671231,1,1.0
1763459812.9631658,1,0.6454099669078304,1,1.0
